"batch","order","id","action","page_type","lang","level","phase","cluster","url","title","gloss","primary_keyword","intent","competition","word_count","link_up","link_across_1","link_across_2","link_across_3","link_down_count","link_down","link_to_service_page","total_internal_links","cta","note","live_page_words"
"U1","15","412","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Sub-hub","live","Industry Verticals","/industries/finance-banking","AI Automation for Banks and Fintechs in the UAE: The Complete Guide","","ai for banks uae","MOFU","High","2000-2800","AI Automation by Industry: What Actually Works in Each UAE Sector → /industries/","AI Automation for Car Dealerships in the UAE: The Complete Guide → /industries/car-dealerships/","AI Automation for Auto Service Centres in the UAE: The Complete Guide → /industries/auto-service/","AI Automation for Salons and Spas in the UAE: The Complete Guide → /industries/beauty-salons/","10","/blog/email-triage-automation-banks-and-fintechs/ | /blog/complaint-handling-automation-banks-and-fintechs/ | /blog/compliance-automation-banks-and-fintechs/ | /blog/internal-ai-assistant-banks-and-fintechs/ | /blog/document-collection-automation-banks-and-fintechs/ | /blog/client-onboarding-automation-banks-and-fintechs/ | /blog/automated-reporting-banks-and-fintechs/ | /blog/chatbot-vs-voice-agent-banks-and-fintechs/ | /blog/ai-automation-mistakes-banks-and-fintechs/ | /blog/banks-and-fintechs-software-stack-uae/","","14","","CBUAE expectations make guardrails and audit trails the selling point.","1811"
"U1","16","472","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Sub-hub","live","Industry Verticals","/industries/hr-recruitment","AI Automation for Recruitment Agencies in the UAE: The Complete Guide","","ai for recruitment agencies uae","MOFU","Low","2000-2800","AI Automation by Industry: What Actually Works in Each UAE Sector → /industries/","AI Automation for Marketing Agencies in the UAE: The Complete Guide → /industries/marketing-agencies/","AI Automation for IT Service Providers in the UAE: The Complete Guide → /industries/it-msp/","AI Automation for Facilities Management Companies in the UAE: The Complete Guide → /industries/facilities-management/","11","/blog/recruitment-automation-recruitment-agencies/ | /blog/ai-lead-qualification-for-recruitment-agencies/ | /blog/recruitment-agencies-appointment-booking-automation/ | /blog/whatsapp-automation-for-recruitment-agencies/ | /blog/document-collection-automation-recruitment-agencies/ | /blog/crm-automation-for-recruitment-agencies/ | /blog/automated-reporting-recruitment-agencies/ | /blog/email-triage-automation-recruitment-agencies/ | /blog/chatbot-vs-voice-agent-recruitment-agencies/ | /blog/ai-automation-mistakes-recruitment-agencies/ | /blog/recruitment-agencies-software-stack-uae/","","15","","Hundreds of CVs per posting and a candidate experience that is mostly silence.","1604"
"U1","17","565","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Sub-hub","live","Industry Verticals","/industries/consulting","AI Automation for Consulting Firms in the UAE: The Complete Guide","","ai for consulting firms uae","MOFU","Med","2000-2800","AI Automation by Industry: What Actually Works in Each UAE Sector → /industries/","AI Automation for Business Setup Consultancies in the UAE: The Complete Guide → /industries/coworking-business-setup/","AI Automation for Real Estate Brokerages in the UAE: The Complete Guide → /industries/real-estate","AI Automation for Property Management Companies in the UAE: The Complete Guide → /industries/property-management/","12","/blog/ai-lead-qualification-for-consulting-firms/ | /blog/quote-automation-consulting-firms/ | /blog/quote-follow-up-automation-consulting-firms/ | /blog/automated-reporting-consulting-firms/ | /blog/internal-ai-assistant-consulting-firms/ | /blog/document-collection-automation-consulting-firms/ | /blog/client-onboarding-automation-consulting-firms/ | /blog/invoice-follow-up-automation-consulting-firms/ | /blog/ai-content-generation-consulting-firms/ | /blog/ai-automation-cost-consulting-firms/ | /blog/what-to-automate-first-consulting-firms/ | /blog/chatbot-vs-voice-agent-consulting-firms/","","16","","Live page already exists at /industries/consulting — it has no feeder articles at all.","1701"
"U1","18","49","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Pillar","live","Department & Function Workflows","/services/ai-agents/sales","AI for Sales Teams: The Complete Automation Stack","","ai for sales teams","MOFU","High","2500-3500","AI Automation in the UAE: The Complete Guide for Business Owners → /services/ai-automation","AI for Customer Service: What to Automate and What to Never Touch → /services/ai-agents/customer-support","AI for Finance and Accounts Teams in the UAE → /services/ai-automation/finance/","AI for HR and Recruitment in the UAE → /blog/ai-for-hr/","9","/blog/ai-lead-qualification/ | /blog/ai-appointment-booking/ | /blog/missed-call-text-back/ | /blog/whatsapp-ai-agent/ | /blog/automate-sales-follow-up/ | /blog/renewal-reminder-automation/ | /blog/sync-leads-to-crm-automatically/ | /blog/automated-quote-generation/ | /blog/customer-reactivation-automation/","","13","","","1851"
"U1","19","50","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Pillar","live","Department & Function Workflows","/services/ai-agents/customer-support","AI for Customer Service: What to Automate and What to Never Touch","","ai for customer service","MOFU","High","2500-3500","AI Automation in the UAE: The Complete Guide for Business Owners → /services/ai-automation","AI for Finance and Accounts Teams in the UAE → /services/ai-automation/finance/","AI for HR and Recruitment in the UAE → /blog/ai-for-hr/","AI for Marketing Teams: Beyond Writing Blog Posts → /industries/marketing","2","/blog/ai-email-triage/ | /blog/ai-complaint-handling/","","6","","","1831"
"U1","20","53","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Pillar","live","Department & Function Workflows","/industries/marketing","AI for Marketing Teams: Beyond Writing Blog Posts","","ai for marketing teams","MOFU","High","2500-3500","AI Automation in the UAE: The Complete Guide for Business Owners → /services/ai-automation","AI for Operations and Admin: The Back-Office Automation Guide → /services/ai-automation/operations/","AI for Procurement and Supplier Management → /services/ai-automation/procurement/","Getting Your Business Cited by ChatGPT, Perplexity and AI Overviews (AEO/GEO) → /blog/aeo-geo-guide/","7","/industries/marketing/analytics-attribution | /industries/marketing/content-writing | /industries/marketing/email-marketing | /blog/ai-google-review-responses/ | /blog/automated-customer-feedback/ | /blog/social-dm-automation/ | /blog/ai-content-generation-business/","","11","","","1953"
"U1","21","69","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Pillar","live","Adoption, Training & Change","/services/ai-training","AI Training for UAE Teams: What to Teach, In What Order","","ai training for employees uae","MOFU","Med","2500-3500","AI Automation in the UAE: The Complete Guide for Business Owners → /services/ai-automation","Vibe Coding for UAE Businesses: AI-Accelerated Development → /services/vibe-coding","Internal AI Tools for UAE Businesses → /services/internal-ai-tools","AI Services in the UAE → /services","5","/blog/prompt-training-for-employees/ | /blog/internal-ai-workshop/ | /blog/ai-training-programme-company/ | /blog/ai-skills-for-managers/ | /blog/ai-training-by-department/","","9","","","1962"
"U1","22","80","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Pillar","live","Feeders for Live Service Pages","/services/vibe-coding","Vibe Coding for UAE Businesses: AI-Accelerated Development","","vibe coding uae","MOFU","Med","2500-3500","AI Automation in the UAE: The Complete Guide for Business Owners → /services/ai-automation","Internal AI Tools for UAE Businesses → /services/internal-ai-tools","AI Services in the UAE → /services","Your First 90 Days of AI Automation: A Step-by-Step Plan for UAE SMEs → /blog/first-90-days-ai-automation/","7","/services/vibe-coding/tools | /blog/what-is-vibe-coding/ | /blog/build-internal-tool-with-ai/ | /blog/ai-generated-code-risks/ | /blog/build-mvp-with-ai-uae/ | /blog/vibe-coding-vs-hiring-developer/ | /blog/ai-generated-code-security/","","11","","","1632"
"U1","23","81","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Pillar","live","Feeders for Live Service Pages","/services/vibe-coding/tools","Best AI Coding Tools for Vibe Coding","","best ai coding tools","MOFU","Med","2500-3500","Vibe Coding for UAE Businesses: AI-Accelerated Development → /services/vibe-coding","What Vibe Coding Actually Is (and What It Cannot Ship to Production) → /blog/what-is-vibe-coding/","Vibe Coding an Internal Tool in a Weekend: A Realistic Walkthrough → /blog/build-internal-tool-with-ai/","When AI-Generated Code Becomes a Liability: The Review Layer You Need → /blog/ai-generated-code-risks/","4","/blog/cursor-vs-claude-code-vs-copilot/ | /blog/lovable-vs-bolt-vs-v0/ | /blog/replit-supabase-for-founders/ | /blog/ai-coding-stack-agency/","","8","","","2270"
"U1","24","82","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Pillar","live","Feeders for Live Service Pages","/services/prompt-engineering","Prompt Engineering & Optimization for UAE Businesses","","prompt engineering uae","MOFU","Med","2500-3500","AI Agents for Business: What They Are, What They Cost and What They Actually Do → /services/ai-agents","AI Model Fine-Tuning for UAE Businesses → /services/ai-model-finetuning","AI Agent Tools & Platforms We Build With → /services/ai-agents/tools","Autonomous AI Agent Builds for UAE Businesses → /services/claude-agent-builds","7","/blog/prompt-engineering-for-business/ | /blog/writing-system-prompts/ | /blog/few-shot-prompting-business/ | /blog/prompt-testing-methodology/ | /blog/reduce-prompt-token-cost/ | /blog/arabic-prompt-engineering/ | /blog/company-prompt-library/","","11","","","1863"
"U1","25","83","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Pillar","live","Feeders for Live Service Pages","/services/ai-model-finetuning","AI Model Fine-Tuning for UAE Businesses","","ai model fine tuning","MOFU","Med","2500-3500","AI Agents for Business: What They Are, What They Cost and What They Actually Do → /services/ai-agents","AI Agent Tools & Platforms We Build With → /services/ai-agents/tools","Autonomous AI Agent Builds for UAE Businesses → /services/claude-agent-builds","AI Agent Development: How We Build → /services/ai-agents/development","6","/blog/when-to-fine-tune-an-llm/ | /blog/fine-tuning-vs-rag-vs-long-context/ | /blog/prepare-llm-training-data/ | /blog/fine-tune-arabic-llm/ | /blog/llm-fine-tuning-cost/ | /blog/evaluate-fine-tuned-model/","","10","","","1954"
"U1","26","84","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Pillar","live","Feeders for Live Service Pages","/services/custom-gpt-development","Custom AI Assistant Development for UAE Businesses","","custom gpt development uae","MOFU","Med","2500-3500","AI Chatbot Development in the UAE: The Complete Buyer's Guide → /services/ai-chatbot-development/","The Six Types of Business Chatbot, and Which One Your Company Needs → /blog/chatbot-types/","Website AI Chatbots: Design, Placement and the Conversion Numbers That Matter → /blog/website-chatbot/","Customer Support Automation with AI: The Complete Implementation Guide → /blog/customer-support-automation/","5","/blog/custom-gpt-vs-ai-agent/ | /blog/build-custom-ai-assistant/ | /blog/custom-gpt-limitations/ | /blog/deploy-ai-assistant-to-team/ | /blog/ai-assistant-permissions/","","9","","","1666"
"U1","27","85","ALREADY LIVE — do not rewrite","PAGE (/services, /industries)","en","Pillar","live","Feeders for Live Service Pages","/services/internal-ai-tools","Internal AI Tools for UAE Businesses","","internal ai tools","MOFU","Med","2500-3500","AI Automation in the UAE: The Complete Guide for Business Owners → /services/ai-automation","AI Services in the UAE → /services","Your First 90 Days of AI Automation: A Step-by-Step Plan for UAE SMEs → /blog/first-90-days-ai-automation/","What to Automate First: The Process Selection Framework → /blog/what-to-automate-first/","5","/blog/internal-ai-dashboard/ | /blog/ai-meeting-summary-automation/ | /blog/ai-assistant-for-sops/ | /blog/build-internal-tool-vs-saas/ | /blog/internal-tool-adoption/","","9","","","1757"
