from_url,from_title,link_type,to_url,to_title,suggested_anchor,to_status
"/blog/fine-tune-arabic-llm/","Fine-Tuning for Arabic: Where the Real Gains Are","across (sibling)","/blog/evaluate-fine-tuned-model/","Evaluating a Fine-Tuned Model Before You Trust It","evaluate fine tuned model","new"
"/blog/fine-tune-arabic-llm/","Fine-Tuning for Arabic: Where the Real Gains Are","across (sibling)","/blog/when-to-fine-tune-an-llm/","Do You Actually Need Fine-Tuning? A Decision Tree","when to fine tune an llm","new"
"/blog/llm-fine-tuning-cost/","What Fine-Tuning Costs, End to End","up (to parent)","/services/ai-model-finetuning","AI Model Fine-Tuning for UAE Businesses","ai model fine tuning","live"
"/blog/llm-fine-tuning-cost/","What Fine-Tuning Costs, End to End","across (sibling)","/blog/evaluate-fine-tuned-model/","Evaluating a Fine-Tuned Model Before You Trust It","evaluate fine tuned model","new"
"/blog/llm-fine-tuning-cost/","What Fine-Tuning Costs, End to End","across (sibling)","/blog/when-to-fine-tune-an-llm/","Do You Actually Need Fine-Tuning? A Decision Tree","when to fine tune an llm","new"
"/blog/llm-fine-tuning-cost/","What Fine-Tuning Costs, End to End","across (sibling)","/blog/fine-tuning-vs-rag-vs-long-context/","Fine-Tuning vs RAG vs Long Context: Cost and Accuracy Compared","fine tuning vs rag vs long context","new"
"/blog/evaluate-fine-tuned-model/","Evaluating a Fine-Tuned Model Before You Trust It","up (to parent)","/services/ai-model-finetuning","AI Model Fine-Tuning for UAE Businesses","ai model fine tuning","live"
"/blog/evaluate-fine-tuned-model/","Evaluating a Fine-Tuned Model Before You Trust It","across (sibling)","/blog/when-to-fine-tune-an-llm/","Do You Actually Need Fine-Tuning? A Decision Tree","when to fine tune an llm","new"
"/blog/evaluate-fine-tuned-model/","Evaluating a Fine-Tuned Model Before You Trust It","across (sibling)","/blog/fine-tuning-vs-rag-vs-long-context/","Fine-Tuning vs RAG vs Long Context: Cost and Accuracy Compared","fine tuning vs rag vs long context","new"
"/blog/evaluate-fine-tuned-model/","Evaluating a Fine-Tuned Model Before You Trust It","across (sibling)","/blog/prepare-llm-training-data/","Preparing a Training Dataset From Your Own Business Data","prepare llm training data","new"
"/blog/custom-gpt-vs-ai-agent/","Custom GPT vs Custom AI Assistant vs Full Agent: The Real Differences","up (to parent)","/services/custom-gpt-development","Custom AI Assistant Development for UAE Businesses","custom gpt development uae","live"
"/blog/custom-gpt-vs-ai-agent/","Custom GPT vs Custom AI Assistant vs Full Agent: The Real Differences","across (sibling)","/blog/build-custom-ai-assistant/","Building a Custom Assistant on Your Company Knowledge in a Week","build custom ai assistant","new"
"/blog/custom-gpt-vs-ai-agent/","Custom GPT vs Custom AI Assistant vs Full Agent: The Real Differences","across (sibling)","/blog/custom-gpt-limitations/","Where Custom GPTs Break for Real Businesses","custom gpt limitations","new"
"/blog/custom-gpt-vs-ai-agent/","Custom GPT vs Custom AI Assistant vs Full Agent: The Real Differences","across (sibling)","/blog/deploy-ai-assistant-to-team/","Deploying an Internal Assistant to a Team of 50 Without Chaos","deploy ai assistant to team","new"
"/blog/build-custom-ai-assistant/","Building a Custom Assistant on Your Company Knowledge in a Week","up (to parent)","/services/custom-gpt-development","Custom AI Assistant Development for UAE Businesses","custom gpt development uae","live"
"/blog/build-custom-ai-assistant/","Building a Custom Assistant on Your Company Knowledge in a Week","across (sibling)","/blog/custom-gpt-limitations/","Where Custom GPTs Break for Real Businesses","custom gpt limitations","new"
"/blog/build-custom-ai-assistant/","Building a Custom Assistant on Your Company Knowledge in a Week","across (sibling)","/blog/deploy-ai-assistant-to-team/","Deploying an Internal Assistant to a Team of 50 Without Chaos","deploy ai assistant to team","new"
"/blog/build-custom-ai-assistant/","Building a Custom Assistant on Your Company Knowledge in a Week","across (sibling)","/blog/ai-assistant-permissions/","Assistant Access Control: Who Can Ask What","ai assistant permissions","new"
"/blog/custom-gpt-limitations/","Where Custom GPTs Break for Real Businesses","up (to parent)","/services/custom-gpt-development","Custom AI Assistant Development for UAE Businesses","custom gpt development uae","live"
"/blog/custom-gpt-limitations/","Where Custom GPTs Break for Real Businesses","across (sibling)","/blog/deploy-ai-assistant-to-team/","Deploying an Internal Assistant to a Team of 50 Without Chaos","deploy ai assistant to team","new"
"/blog/custom-gpt-limitations/","Where Custom GPTs Break for Real Businesses","across (sibling)","/blog/ai-assistant-permissions/","Assistant Access Control: Who Can Ask What","ai assistant permissions","new"
"/blog/custom-gpt-limitations/","Where Custom GPTs Break for Real Businesses","across (sibling)","/blog/custom-gpt-vs-ai-agent/","Custom GPT vs Custom AI Assistant vs Full Agent: The Real Differences","custom gpt vs ai agent","new"
"/blog/deploy-ai-assistant-to-team/","Deploying an Internal Assistant to a Team of 50 Without Chaos","up (to parent)","/services/custom-gpt-development","Custom AI Assistant Development for UAE Businesses","custom gpt development uae","live"
"/blog/deploy-ai-assistant-to-team/","Deploying an Internal Assistant to a Team of 50 Without Chaos","across (sibling)","/blog/ai-assistant-permissions/","Assistant Access Control: Who Can Ask What","ai assistant permissions","new"
"/blog/deploy-ai-assistant-to-team/","Deploying an Internal Assistant to a Team of 50 Without Chaos","across (sibling)","/blog/custom-gpt-vs-ai-agent/","Custom GPT vs Custom AI Assistant vs Full Agent: The Real Differences","custom gpt vs ai agent","new"
"/blog/deploy-ai-assistant-to-team/","Deploying an Internal Assistant to a Team of 50 Without Chaos","across (sibling)","/blog/build-custom-ai-assistant/","Building a Custom Assistant on Your Company Knowledge in a Week","build custom ai assistant","new"
"/blog/ai-assistant-permissions/","Assistant Access Control: Who Can Ask What","up (to parent)","/services/custom-gpt-development","Custom AI Assistant Development for UAE Businesses","custom gpt development uae","live"
"/blog/ai-assistant-permissions/","Assistant Access Control: Who Can Ask What","across (sibling)","/blog/custom-gpt-vs-ai-agent/","Custom GPT vs Custom AI Assistant vs Full Agent: The Real Differences","custom gpt vs ai agent","new"
"/blog/ai-assistant-permissions/","Assistant Access Control: Who Can Ask What","across (sibling)","/blog/build-custom-ai-assistant/","Building a Custom Assistant on Your Company Knowledge in a Week","build custom ai assistant","new"
"/blog/ai-assistant-permissions/","Assistant Access Control: Who Can Ask What","across (sibling)","/blog/custom-gpt-limitations/","Where Custom GPTs Break for Real Businesses","custom gpt limitations","new"
"/blog/internal-ai-dashboard/","The Internal AI Dashboard Every Operations Manager Wants","up (to parent)","/services/internal-ai-tools","Internal AI Tools for UAE Businesses","internal ai tools","live"
"/blog/internal-ai-dashboard/","The Internal AI Dashboard Every Operations Manager Wants","across (sibling)","/blog/ai-meeting-summary-automation/","Replacing Weekly Status Meetings With an AI Summary","ai meeting summary automation","new"
"/blog/internal-ai-dashboard/","The Internal AI Dashboard Every Operations Manager Wants","across (sibling)","/blog/ai-assistant-for-sops/","An AI Assistant Over Your Company Handbook and SOPs","ai assistant for sops","new"
"/blog/internal-ai-dashboard/","The Internal AI Dashboard Every Operations Manager Wants","across (sibling)","/blog/build-internal-tool-vs-saas/","Internal Tools vs SaaS Subscriptions: When Building Wins","build internal tool vs saas","new"
"/blog/ai-meeting-summary-automation/","Replacing Weekly Status Meetings With an AI Summary","up (to parent)","/services/internal-ai-tools","Internal AI Tools for UAE Businesses","internal ai tools","live"
"/blog/ai-meeting-summary-automation/","Replacing Weekly Status Meetings With an AI Summary","across (sibling)","/blog/ai-assistant-for-sops/","An AI Assistant Over Your Company Handbook and SOPs","ai assistant for sops","new"
"/blog/ai-meeting-summary-automation/","Replacing Weekly Status Meetings With an AI Summary","across (sibling)","/blog/build-internal-tool-vs-saas/","Internal Tools vs SaaS Subscriptions: When Building Wins","build internal tool vs saas","new"
"/blog/ai-meeting-summary-automation/","Replacing Weekly Status Meetings With an AI Summary","across (sibling)","/blog/internal-tool-adoption/","Rolling Out an Internal AI Tool Staff Actually Open","internal tool adoption","new"
"/blog/ai-assistant-for-sops/","An AI Assistant Over Your Company Handbook and SOPs","up (to parent)","/services/internal-ai-tools","Internal AI Tools for UAE Businesses","internal ai tools","live"
"/blog/ai-assistant-for-sops/","An AI Assistant Over Your Company Handbook and SOPs","across (sibling)","/blog/build-internal-tool-vs-saas/","Internal Tools vs SaaS Subscriptions: When Building Wins","build internal tool vs saas","new"
"/blog/ai-assistant-for-sops/","An AI Assistant Over Your Company Handbook and SOPs","across (sibling)","/blog/internal-tool-adoption/","Rolling Out an Internal AI Tool Staff Actually Open","internal tool adoption","new"
"/blog/ai-assistant-for-sops/","An AI Assistant Over Your Company Handbook and SOPs","across (sibling)","/blog/internal-ai-dashboard/","The Internal AI Dashboard Every Operations Manager Wants","internal ai dashboard","new"
"/blog/build-internal-tool-vs-saas/","Internal Tools vs SaaS Subscriptions: When Building Wins","up (to parent)","/services/internal-ai-tools","Internal AI Tools for UAE Businesses","internal ai tools","live"
"/blog/build-internal-tool-vs-saas/","Internal Tools vs SaaS Subscriptions: When Building Wins","across (sibling)","/blog/internal-tool-adoption/","Rolling Out an Internal AI Tool Staff Actually Open","internal tool adoption","new"
"/blog/build-internal-tool-vs-saas/","Internal Tools vs SaaS Subscriptions: When Building Wins","across (sibling)","/blog/internal-ai-dashboard/","The Internal AI Dashboard Every Operations Manager Wants","internal ai dashboard","new"
"/blog/build-internal-tool-vs-saas/","Internal Tools vs SaaS Subscriptions: When Building Wins","across (sibling)","/blog/ai-meeting-summary-automation/","Replacing Weekly Status Meetings With an AI Summary","ai meeting summary automation","new"
"/blog/internal-tool-adoption/","Rolling Out an Internal AI Tool Staff Actually Open","up (to parent)","/services/internal-ai-tools","Internal AI Tools for UAE Businesses","internal ai tools","live"
"/blog/internal-tool-adoption/","Rolling Out an Internal AI Tool Staff Actually Open","across (sibling)","/blog/internal-ai-dashboard/","The Internal AI Dashboard Every Operations Manager Wants","internal ai dashboard","new"
"/blog/internal-tool-adoption/","Rolling Out an Internal AI Tool Staff Actually Open","across (sibling)","/blog/ai-meeting-summary-automation/","Replacing Weekly Status Meetings With an AI Summary","ai meeting summary automation","new"
"/blog/internal-tool-adoption/","Rolling Out an Internal AI Tool Staff Actually Open","across (sibling)","/blog/ai-assistant-for-sops/","An AI Assistant Over Your Company Handbook and SOPs","ai assistant for sops","new"
"/blog/gumloop-vs-lindy-vs-n8n/","Gumloop vs Lindy vs n8n: Which Platform for Which Job","up (to parent)","/services/ai-agents/tools","AI Agent Tools & Platforms We Build With","ai agent platforms","live"
"/blog/gumloop-vs-lindy-vs-n8n/","Gumloop vs Lindy vs n8n: Which Platform for Which Job","across (sibling)","/blog/salesforce-agentforce-cost/","Salesforce Agentforce in the UAE: What It Costs to Run Properly","salesforce agentforce cost","new"
"/blog/gumloop-vs-lindy-vs-n8n/","Gumloop vs Lindy vs n8n: Which Platform for Which Job","across (sibling)","/blog/pipedream-automation/","Pipedream for Developer-Led Automation Teams","pipedream automation","new"
"/blog/gumloop-vs-lindy-vs-n8n/","Gumloop vs Lindy vs n8n: Which Platform for Which Job","across (sibling)","/blog/agent-platform-vs-custom-code/","Platform or Custom Code? The Decision We Make on Every Project","agent platform vs custom code","new"
"/blog/salesforce-agentforce-cost/","Salesforce Agentforce in the UAE: What It Costs to Run Properly","up (to parent)","/services/ai-agents/tools","AI Agent Tools & Platforms We Build With","ai agent platforms","live"
"/blog/salesforce-agentforce-cost/","Salesforce Agentforce in the UAE: What It Costs to Run Properly","across (sibling)","/blog/pipedream-automation/","Pipedream for Developer-Led Automation Teams","pipedream automation","new"
"/blog/salesforce-agentforce-cost/","Salesforce Agentforce in the UAE: What It Costs to Run Properly","across (sibling)","/blog/agent-platform-vs-custom-code/","Platform or Custom Code? The Decision We Make on Every Project","agent platform vs custom code","new"
"/blog/salesforce-agentforce-cost/","Salesforce Agentforce in the UAE: What It Costs to Run Properly","across (sibling)","/blog/migrate-agent-platform/","Migrating Between Agent Platforms Without Rebuilding Everything","migrate agent platform","new"
"/blog/pipedream-automation/","Pipedream for Developer-Led Automation Teams","up (to parent)","/services/ai-agents/tools","AI Agent Tools & Platforms We Build With","ai agent platforms","live"
"/blog/pipedream-automation/","Pipedream for Developer-Led Automation Teams","across (sibling)","/blog/agent-platform-vs-custom-code/","Platform or Custom Code? The Decision We Make on Every Project","agent platform vs custom code","new"
